Summary_Metric,Voice_Metric,Correlation,P_Value,Significant,Abs_Correlation
Semantic_Similarity,surprise_trend_direction,-0.2204792759220492,0.42974800838916394,No,0.2204792759220492
Topic_Coverage,stress_mean,0.21922592285608206,0.4324414245946059,No,0.21922592285608206
Topic_Coverage,pitch_mean_max,0.21922592285608206,0.4324414245946059,No,0.21922592285608206
Overall_Percentage,volume_std_mean,0.21824721862672167,0.4345505860136726,No,0.21824721862672167
Semantic_Similarity,spectral_rolloff_trend_slope,-0.2178571428571428,0.43539267351553756,No,0.2178571428571428
Topic_Coverage,neutral_cv,-0.21741413836966816,0.43635002508769927,No,0.21741413836966816
Overall_Percentage,fear_trend_direction,0.21689400810692808,0.43747540817243624,No,0.21689400810692808
Overall_Percentage,stress_mean_change,0.2164583069986338,0.43841924437077073,No,0.2164583069986338
Overall_Percentage,sad_max,-0.2146693953705459,0.44230522986999743,No,0.2146693953705459
Overall_Percentage,sad_range,-0.2146693953705459,0.44230522986999743,No,0.2146693953705459
Overall_Percentage,surprise_mean_change,0.2146693953705459,0.44230522986999743,No,0.2146693953705459
Semantic_Similarity,speech_rate_cv,0.21428571428571427,0.44314093482351424,No,0.21428571428571427
Semantic_Similarity,surprise_trend_slope,-0.21428571428571427,0.44314093482351424,No,0.21428571428571427
Factual_Accuracy,volume_mean_min,0.21408720964441882,0.44357361367790005,No,0.21408720964441882
Overall_Percentage,spectral_bandwidth_median,0.21364486854919873,0.4445385432613165,No,0.21364486854919873
Semantic_Similarity,volume_mean_max_change,-0.21071428571428572,0.450957865215285,No,0.21071428571428572
Semantic_Similarity,sad_trend_slope,-0.21071428571428572,0.450957865215285,No,0.21071428571428572
Topic_Coverage,tremor_max,-0.21016700042401254,0.45216175683475646,No,0.21016700042401254
Topic_Coverage,pitch_variation_mean,0.21016700042401254,0.45216175683475646,No,0.21016700042401254
Topic_Coverage,pitch_std_mean,0.21016700042401254,0.45216175683475646,No,0.21016700042401254
Overall_Percentage,stress_trend_slope,0.20930266048628224,0.4540663368911352,No,0.20930266048628224
Topic_Coverage,neutral_median,0.20910335197462754,0.45450607812864297,No,0.20910335197462754
Topic_Coverage,valence_range,0.20835521593759865,0.4561585967445585,No,0.20835521593759865
Semantic_Similarity,overall_vocal_volatility,0.2071428571428571,0.4588428049634704,No,0.2071428571428571
Semantic_Similarity,overall_vocal_stability,-0.2071428571428571,0.4588428049634704,No,0.2071428571428571
Overall_Percentage,pitch_std_mean,0.20572483723010648,0.4619921971713703,No,0.20572483723010648
Overall_Percentage,pitch_mean_median,0.20466819340007272,0.46434585618679614,No,0.20466819340007272
Topic_Coverage,pitch_std_trend_direction,0.20397668088420748,0.46588935917614116,No,0.20397668088420748
Overall_Percentage,intensity_min,-0.20397643600449572,0.46588990620758597,No,0.20397643600449572
Topic_Coverage,pitch_std_median,0.20364848192311552,0.4666227970367861,No,0.20364848192311552
Semantic_Similarity,sad_total_change,0.20357142857142854,0.46679507248911234,No,0.20357142857142854
Semantic_Similarity,silence_ratio_trend_slope,-0.20357142857142854,0.46679507248911234,No,0.20357142857142854
Semantic_Similarity,pitch_range_total_change,-0.20357142857142854,0.46679507248911234,No,0.20357142857142854
Overall_Percentage,spectral_rolloff_total_change,0.20214701397393073,0.4699853489061262,No,0.20214701397393073
Overall_Percentage,angry_max_change,0.20214701397393073,0.4699853489061262,No,0.20214701397393073
Factual_Accuracy,angry_trend_direction,-0.2004459314343183,0.473809103731176,No,0.2004459314343183
Factual_Accuracy,disgust_trend_direction,-0.2004459314343183,0.473809103731176,No,0.2004459314343183
Overall_Percentage,spectral_centroid_mean_change,-0.20035810234584284,0.4740069362632615,No,0.20035810234584284
Overall_Percentage,surprise_max,-0.20035810234584284,0.4740069362632615,No,0.20035810234584284
Semantic_Similarity,spectral_centroid_mean,-0.19999999999999998,0.4748139645221684,No,0.19999999999999998
Semantic_Similarity,arousal_max,0.19999999999999998,0.4748139645221684,No,0.19999999999999998
Semantic_Similarity,speech_rate_max,-0.19810721293758182,0.4790905845552256,No,0.19810721293758182
Topic_Coverage,valence_max,-0.19748450901911524,0.4805015683728371,No,0.19748450901911524
Overall_Percentage,disgust_max_change,0.19678027908966708,0.4820996765108665,No,0.19678027908966708
Topic_Coverage,harmonic_ratio_min,0.1965294639841664,0.48266946373441244,No,0.1965294639841664
Semantic_Similarity,dominance_trend_slope,-0.1964285714285714,0.4828987562716336,No,0.1964285714285714
Topic_Coverage,volume_std_std,0.19567272453270132,0.4846181775179984,No,0.19567272453270132
Topic_Coverage,volume_std_variance,0.19567272453270132,0.4846181775179984,No,0.19567272453270132
Topic_Coverage,pitch_range_mean_change,0.19567272453270132,0.4846181775179984,No,0.19567272453270132
Factual_Accuracy,silence_ratio_median,-0.1956151991089879,0.48474915723042744,No,0.1956151991089879
Overall_Percentage,spectral_centroid_max_change,-0.19499136746157922,0.48617064239250785,No,0.19499136746157922
Factual_Accuracy,sad_median,-0.19357175408828464,0.4894127921832847,No,0.19357175408828464
Factual_Accuracy,neutral_median,0.19357175408828464,0.4894127921832847,No,0.19357175408828464
Factual_Accuracy,sad_max_change,-0.19287918745261487,0.49099819789044086,No,0.19287918745261487
Factual_Accuracy,intensity_max,0.19287918745261487,0.49099819789044086,No,0.19287918745261487
Factual_Accuracy,pitch_mean_cv,-0.19287918745261487,0.49099819789044086,No,0.19287918745261487
Factual_Accuracy,pitch_mean_variance,-0.19287918745261487,0.49099819789044086,No,0.19287918745261487
Factual_Accuracy,disgust_range,-0.19287918745261487,0.49099819789044086,No,0.19287918745261487
Factual_Accuracy,valence_variance,0.19287918745261487,0.49099819789044086,No,0.19287918745261487
Factual_Accuracy,volume_mean_max_change,-0.19287918745261487,0.49099819789044086,No,0.19287918745261487
Factual_Accuracy,angry_max_change,-0.19287918745261487,0.49099819789044086,No,0.19287918745261487
Factual_Accuracy,spectral_rolloff_total_change,-0.19287918745261487,0.49099819789044086,No,0.19287918745261487
Factual_Accuracy,spectral_rolloff_trend_slope,-0.19287918745261487,0.49099819789044086,No,0.19287918745261487
Factual_Accuracy,pitch_mean_std,-0.19287918745261487,0.49099819789044086,No,0.19287918745261487
Factual_Accuracy,pitch_range_max,0.19287918745261487,0.49099819789044086,No,0.19287918745261487
Factual_Accuracy,pitch_mean_range,-0.19287918745261487,0.49099819789044086,No,0.19287918745261487
Factual_Accuracy,disgust_mean,-0.19287918745261487,0.49099819789044086,No,0.19287918745261487
Factual_Accuracy,spectral_bandwidth_trend_slope,-0.19287918745261487,0.49099819789044086,No,0.19287918745261487
Factual_Accuracy,pitch_modulation,-0.19287918745261487,0.49099819789044086,No,0.19287918745261487
Factual_Accuracy,peak_intensity_max,0.19287918745261487,0.49099819789044086,No,0.19287918745261487
Factual_Accuracy,harmonic_ratio_cv,-0.19287918745261487,0.49099819789044086,No,0.19287918745261487
Factual_Accuracy,arousal_min,0.19287918745261487,0.49099819789044086,No,0.19287918745261487
Factual_Accuracy,pitch_std_cv,-0.19287918745261487,0.49099819789044086,No,0.19287918745261487
Factual_Accuracy,zero_crossing_rate_max_change,0.19287918745261487,0.49099819789044086,No,0.19287918745261487
Factual_Accuracy,speech_rate_trend_slope,-0.19287918745261487,0.49099819789044086,No,0.19287918745261487
Factual_Accuracy,spectral_centroid_max,0.19287918745261487,0.49099819789044086,No,0.19287918745261487
Factual_Accuracy,valence_std,0.19287918745261487,0.49099819789044086,No,0.19287918745261487
Factual_Accuracy,volume_std_max_change,0.19287918745261487,0.49099819789044086,No,0.19287918745261487
Topic_Coverage,volume_range_mean,0.19204915555987354,0.4929014751226092,No,0.19204915555987354
Topic_Coverage,volume_mean_mean_change,0.19023737107345964,0.4970679620308024,No,0.19023737107345964
Semantic_Similarity,harmonic_ratio_variance,0.18928571428571428,0.49926303323854526,No,0.18928571428571428
Semantic_Similarity,sad_mean,0.18928571428571428,0.49926303323854526,No,0.18928571428571428
Semantic_Similarity,harmonic_ratio_std,0.18928571428571428,0.49926303323854526,No,0.18928571428571428
Semantic_Similarity,spectral_rolloff_total_change,0.18928571428571428,0.49926303323854526,No,0.18928571428571428
Overall_Percentage,stress_min,-0.18783572094922768,0.5026162337324881,No,0.18783572094922768
Topic_Coverage,pitch_variation_max_change,-0.18661380210063183,0.5054500977849107,No,0.18661380210063183
Semantic_Similarity,volume_std_median,-0.18638112551049002,0.5059905561870146,No,0.18638112551049002
Semantic_Similarity,volume_range_median,-0.18638112551049002,0.5059905561870146,No,0.18638112551049002
Overall_Percentage,zero_crossing_rate_trend_slope,0.1860468093211398,0.5067675694817444,No,0.1860468093211398
Overall_Percentage,volume_mean_min,-0.18592542396869963,0.5070498280769198,No,0.18592542396869963
Semantic_Similarity,pitch_std_max,0.1857142857142857,0.5075409629336737,No,0.1857142857142857
Semantic_Similarity,arousal_cv,0.1857142857142857,0.5075409629336737,No,0.1857142857142857
Overall_Percentage,pitch_range_median,0.18312417304217035,0.5135837064661385,No,0.18312417304217035
Topic_Coverage,neutral_mean,0.18299023312780402,0.513897081049918,No,0.18299023312780402
Topic_Coverage,pitch_range_median,0.18182900171706742,0.5166176340125944,No,0.18182900171706742
Overall_Percentage,stress_mean,0.18068007443687614,0.519315799789591,No,0.18068007443687614
Overall_Percentage,volume_std_variance,0.18068007443687614,0.519315799789591,No,0.18068007443687614
Overall_Percentage,volume_std_std,0.18068007443687614,0.519315799789591,No,0.18068007443687614
Topic_Coverage,pitch_range_max,0.17936666415497624,0.5224080506728959,No,0.17936666415497624
Topic_Coverage,spectral_centroid_mean_change,-0.17936666415497624,0.5224080506728959,No,0.17936666415497624
Semantic_Similarity,surprise_mean_change,0.17857142857142855,0.5242843600465525,No,0.17857142857142855
Semantic_Similarity,surprise_total_change,0.17857142857142855,0.5242843600465525,No,0.17857142857142855
Semantic_Similarity,pitch_variation_mean_change,0.17857142857142855,0.5242843600465525,No,0.17857142857142855
Topic_Coverage,fear_max,0.17755487966856234,0.5266872553530082,No,0.17755487966856234
Overall_Percentage,spectral_rolloff_cv,-0.1753133395526125,0.5320031535687182,No,0.1753133395526125
Semantic_Similarity,spectral_centroid_mean_change,-0.175,0.5327481481378592,No,0.175
Semantic_Similarity,pitch_std_max_change,-0.175,0.5327481481378592,No,0.175
Semantic_Similarity,valence_mean_change,0.175,0.5327481481378592,No,0.175
Topic_Coverage,volume_mean_mean,0.17393131069573453,0.5352925427312101,No,0.17393131069573453
Topic_Coverage,surprise_mean_change,0.17393131069573453,0.5352925427312101,No,0.17393131069573453
Overall_Percentage,volume_mean_mean_change,0.1735244279245246,0.5362626845904732,No,0.1735244279245246
Overall_Percentage,volume_range_mean,0.1735244279245246,0.5362626845904732,No,0.1735244279245246
Topic_Coverage,stress_median,0.17273755163121404,0.5381410591406941,No,0.17273755163121404
Overall_Percentage,spectral_centroid_cv,-0.17173551629643674,0.5405372382394857,No,0.17173551629643674
Semantic_Similarity,spectral_centroid_total_change,0.1714285714285714,0.5412721760996331,No,0.1714285714285714
Topic_Coverage,fear_trend_slope,0.1703077417229067,0.5439595697596804,No,0.1703077417229067
Topic_Coverage,pitch_variation_trend_slope,-0.1684959572364928,0.5483159440978189,No,0.1684959572364928
Topic_Coverage,volume_range_max_change,-0.1684959572364928,0.5483159440978189,No,0.1684959572364928
Semantic_Similarity,volume_mean_variance,-0.16785714285714282,0.5498555542278019,No,0.16785714285714282
Semantic_Similarity,volume_mean_std,-0.16785714285714282,0.5498555542278019,No,0.16785714285714282
Topic_Coverage,volume_mean_max_change,-0.1666841727500789,0.552687400902611,No,0.1666841727500789
Topic_Coverage,dominance_mean,-0.1666841727500789,0.552687400902611,No,0.1666841727500789
Overall_Percentage,pitch_mean_range,0.16636878141217307,0.5534499066011196,No,0.16636878141217307
Overall_Percentage,volume_mean_max_change,-0.16636878141217307,0.5534499066011196,No,0.16636878141217307
Topic_Coverage,pitch_mean_std,-0.16487238826366502,0.5570738200074056,No,0.16487238826366502
Topic_Coverage,pitch_mean_variance,-0.16487238826366502,0.5570738200074056,No,0.16487238826366502
Overall_Percentage,volume_range_mean_change,0.1645798697840852,0.5577834162762577,No,0.1645798697840852
Semantic_Similarity,volume_mean_trend_slope,0.16428571428571426,0.5584973732486012,No,0.16428571428571426
Semantic_Similarity,spectral_centroid_std,0.16428571428571426,0.5584973732486012,No,0.16428571428571426
Semantic_Similarity,spectral_bandwidth_trend_slope,-0.16428571428571426,0.5584973732486012,No,0.16428571428571426
Semantic_Similarity,spectral_centroid_variance,0.16428571428571426,0.5584973732486012,No,0.16428571428571426
Overall_Percentage,pitch_mean_trend_direction,0.16395645894598826,0.5592969852432186,No,0.16395645894598826
Topic_Coverage,spectral_rolloff_variance,-0.1630606037772511,0.5614750799725265,No,0.1630606037772511
Topic_Coverage,spectral_rolloff_std,-0.1630606037772511,0.5614750799725265,No,0.1630606037772511
Overall_Percentage,valence_max,-0.16279095815599734,0.562131375232293,No,0.16279095815599734
Overall_Percentage,pitch_mean_max,0.16279095815599734,0.562131375232293,No,0.16279095815599734
Semantic_Similarity,speech_rate_median,-0.1626249871541469,0.5625354969085566,No,0.1626249871541469
Topic_Coverage,dominance_min,0.1612488192908372,0.5658910580943808,No,0.1612488192908372
Overall_Percentage,sad_mean,-0.16100204652790942,0.5664936651664357,No,0.16100204652790942
Semantic_Similarity,spectral_centroid_range,-0.1607142857142857,0.5671967045803448,No,0.1607142857142857
Semantic_Similarity,volume_transitions,0.1607142857142857,0.5671967045803448,No,0.1607142857142857
Topic_Coverage,spectral_rolloff_total_change,0.1594370348044233,0.5703216304147107,No,0.1594370348044233
Topic_Coverage,speech_rate_min,0.1593115830104121,0.5706289496860577,No,0.1593115830104121
Overall_Percentage,speech_rate_median,0.15862890149318581,0.5723025287482526,No,0.15862890149318581
Semantic_Similarity,harmonic_ratio_min,-0.1585649934344184,0.5724593028324738,No,0.1585649934344184
Topic_Coverage,harmonic_ratio_mean_change,0.15762525031800942,0.5747666717299922,No,0.15762525031800942
Semantic_Similarity,valence_trend_direction,0.15748519708717798,0.5751108778701779,No,0.15748519708717798
Semantic_Similarity,intensity_max,0.15714285714285714,0.5759526006037947,No,0.15714285714285714
Semantic_Similarity,happy_mean,-0.15714285714285714,0.5759526006037947,No,0.15714285714285714
Semantic_Similarity,peak_intensity_max,0.15714285714285714,0.5759526006037947,No,0.15714285714285714
Semantic_Similarity,tremor_mean_change,0.15714285714285714,0.5759526006037947,No,0.15714285714285714
Semantic_Similarity,spectral_rolloff_std,0.15714285714285714,0.5759526006037947,No,0.15714285714285714
Semantic_Similarity,spectral_rolloff_variance,0.15714285714285714,0.5759526006037947,No,0.15714285714285714
Factual_Accuracy,pitch_std_median,0.15485740327062775,0.5815849706218839,No,0.15485740327062775
Factual_Accuracy,fear_median,0.15485740327062775,0.5815849706218839,No,0.15485740327062775
Semantic_Similarity,harmonic_ratio_trend_direction,-0.15464739353293544,0.5821036608134407,No,0.15464739353293544
Semantic_Similarity,pitch_range_trend_direction,-0.15464739353293544,0.5821036608134407,No,0.15464739353293544
Factual_Accuracy,neutral_mean,0.1543033499620919,0.5829538031976735,No,0.1543033499620919
Factual_Accuracy,pitch_mean_mean,0.1543033499620919,0.5829538031976735,No,0.1543033499620919
Factual_Accuracy,disgust_trend_slope,-0.1543033499620919,0.5829538031976735,No,0.1543033499620919
Factual_Accuracy,surprise_max_change,-0.1543033499620919,0.5829538031976735,No,0.1543033499620919
Factual_Accuracy,surprise_range,0.1543033499620919,0.5829538031976735,No,0.1543033499620919
Factual_Accuracy,surprise_max,0.1543033499620919,0.5829538031976735,No,0.1543033499620919
Factual_Accuracy,tremor_variance,-0.1543033499620919,0.5829538031976735,No,0.1543033499620919
Factual_Accuracy,sad_mean,-0.1543033499620919,0.5829538031976735,No,0.1543033499620919
Factual_Accuracy,sad_total_change,-0.1543033499620919,0.5829538031976735,No,0.1543033499620919
Factual_Accuracy,disgust_mean_change,0.1543033499620919,0.5829538031976735,No,0.1543033499620919
Factual_Accuracy,volume_range_mean,0.1543033499620919,0.5829538031976735,No,0.1543033499620919
Factual_Accuracy,spectral_centroid_total_change,-0.1543033499620919,0.5829538031976735,No,0.1543033499620919
Factual_Accuracy,volume_range_std,0.1543033499620919,0.5829538031976735,No,0.1543033499620919
Factual_Accuracy,volume_range_variance,0.1543033499620919,0.5829538031976735,No,0.1543033499620919
Factual_Accuracy,intensity_variance,0.1543033499620919,0.5829538031976735,No,0.1543033499620919
Factual_Accuracy,volume_mean_variance,0.1543033499620919,0.5829538031976735,No,0.1543033499620919
Factual_Accuracy,intensity_std,0.1543033499620919,0.5829538031976735,No,0.1543033499620919
Factual_Accuracy,dominance_mean,0.1543033499620919,0.5829538031976735,No,0.1543033499620919
Factual_Accuracy,peak_intensity_mean,0.1543033499620919,0.5829538031976735,No,0.1543033499620919
Factual_Accuracy,harmonic_ratio_mean_change,0.1543033499620919,0.5829538031976735,No,0.1543033499620919
Factual_Accuracy,silence_ratio_cv,0.1543033499620919,0.5829538031976735,No,0.1543033499620919
Factual_Accuracy,speech_rate_total_change,-0.1543033499620919,0.5829538031976735,No,0.1543033499620919
Factual_Accuracy,harmonic_ratio_trend_slope,0.1543033499620919,0.5829538031976735,No,0.1543033499620919
Factual_Accuracy,arousal_std,-0.1543033499620919,0.5829538031976735,No,0.1543033499620919
Factual_Accuracy,pitch_variation_cv,-0.1543033499620919,0.5829538031976735,No,0.1543033499620919
Factual_Accuracy,pitch_variation_total_change,-0.1543033499620919,0.5829538031976735,No,0.1543033499620919
Factual_Accuracy,pitch_std_variance,-0.1543033499620919,0.5829538031976735,No,0.1543033499620919
Factual_Accuracy,volume_mean_mean,0.1543033499620919,0.5829538031976735,No,0.1543033499620919
Factual_Accuracy,volume_mean_std,0.1543033499620919,0.5829538031976735,No,0.1543033499620919
Factual_Accuracy,harmonic_ratio_total_change,-0.1543033499620919,0.5829538031976735,No,0.1543033499620919
Factual_Accuracy,tremor_std,-0.1543033499620919,0.5829538031976735,No,0.1543033499620919
Factual_Accuracy,arousal_trend_slope,-0.1543033499620919,0.5829538031976735,No,0.1543033499620919
Factual_Accuracy,arousal_cv,0.1543033499620919,0.5829538031976735,No,0.1543033499620919
Factual_Accuracy,arousal_variance,-0.1543033499620919,0.5829538031976735,No,0.1543033499620919
Factual_Accuracy,intensity_mean_change,-0.1543033499620919,0.5829538031976735,No,0.1543033499620919
Factual_Accuracy,stress_total_change,-0.1543033499620919,0.5829538031976735,No,0.1543033499620919
Factual_Accuracy,angry_max,-0.1543033499620919,0.5829538031976735,No,0.1543033499620919
Factual_Accuracy,angry_range,-0.1543033499620919,0.5829538031976735,No,0.1543033499620919
Factual_Accuracy,fear_mean_change,0.1543033499620919,0.5829538031976735,No,0.1543033499620919
Factual_Accuracy,spectral_bandwidth_mean_change,-0.1543033499620919,0.5829538031976735,No,0.1543033499620919
Factual_Accuracy,pitch_std_total_change,-0.1543033499620919,0.5829538031976735,No,0.1543033499620919
Factual_Accuracy,pitch_std_std,-0.1543033499620919,0.5829538031976735,No,0.1543033499620919
Topic_Coverage,dominance_mean_change,0.1540016813451816,0.5836996543623596,No,0.1540016813451816
Topic_Coverage,volume_range_mean_change,0.1540016813451816,0.5836996543623596,No,0.1540016813451816
Overall_Percentage,pitch_range_mean,0.15384640001555788,0.5840837271236683,No,0.15384640001555788
Overall_Percentage,spectral_rolloff_max,0.15384640001555788,0.5840837271236683,No,0.15384640001555788
Semantic_Similarity,sad_range,-0.15357142857142855,0.5847640949410158,No,0.15357142857142855
Semantic_Similarity,pitch_mean_max,-0.15357142857142855,0.5847640949410158,No,0.15357142857142855
Semantic_Similarity,sad_max,-0.15357142857142855,0.5847640949410158,No,0.15357142857142855
Topic_Coverage,pitch_variation_min,-0.15265311853653854,0.5870386328524952,No,0.15265311853653854
Topic_Coverage,spectral_bandwidth_max_change,-0.15218989685876771,0.588187339132629,No,0.15218989685876771
Overall_Percentage,volume_mean_mean,0.15205748838747002,0.5885158560274555,No,0.15205748838747002
Topic_Coverage,sad_median,-0.15091807142516594,0.5913459213672523,No,0.15091807142516594
Semantic_Similarity,surprise_median,-0.15053860137385736,0.5922896616885673,No,0.15053860137385736
Semantic_Similarity,volume_mean_median,-0.15053860137385736,0.5922896616885673,No,0.15053860137385736
Topic_Coverage,intensity_range,0.1503781123723538,0.5926889798240018,No,0.1503781123723538
Semantic_Similarity,harmonic_ratio_max_change,-0.15,0.5936302027425882,No,0.15
Semantic_Similarity,dominance_total_change,0.15,0.5936302027425882,No,0.15
Overall_Percentage,stress_median,0.14901280747549156,0.5960904187306495,No,0.14901280747549156
Topic_Coverage,surprise_variance,-0.1485663278859399,0.5972044451525358,No,0.1485663278859399
Topic_Coverage,surprise_std,-0.1485663278859399,0.5972044451525358,No,0.1485663278859399
Overall_Percentage,happy_mean_change,0.14847966513129426,0.5974207767660411,No,0.14847966513129426
Topic_Coverage,pitch_transitions,0.14792482338469218,0.5988065400032758,No,0.14792482338469218
Semantic_Similarity,spectral_rolloff_median,-0.14695434896019408,0.6012334546292621,No,0.14695434896019408
Topic_Coverage,sad_max,-0.146754543399526,0.6017336026483653,No,0.146754543399526
Topic_Coverage,sad_range,-0.146754543399526,0.6017336026483653,No,0.146754543399526
Topic_Coverage,tremor_cv,-0.146754543399526,0.6017336026483653,No,0.146754543399526
Topic_Coverage,tremor_variance,-0.146754543399526,0.6017336026483653,No,0.146754543399526
Topic_Coverage,tremor_std,-0.146754543399526,0.6017336026483653,No,0.146754543399526
Overall_Percentage,speech_rate_consistency,-0.14669075350320634,0.6018933145726064,No,0.14669075350320634
Overall_Percentage,speech_rate_variance,0.14669075350320634,0.6018933145726064,No,0.14669075350320634
Overall_Percentage,speech_rate_std,0.14669075350320634,0.6018933145726064,No,0.14669075350320634
Semantic_Similarity,spectral_bandwidth_max,-0.1464285714285714,0.602549920983054,No,0.1464285714285714
Semantic_Similarity,disgust_mean_change,0.1464285714285714,0.602549920983054,No,0.1464285714285714
Topic_Coverage,pitch_range_mean,0.1449427589131121,0.6062763186660749,No,0.1449427589131121
Topic_Coverage,zero_crossing_rate_trend_slope,0.1449427589131121,0.6062763186660749,No,0.1449427589131121
Topic_Coverage,zero_crossing_rate_max_change,-0.1449427589131121,0.6062763186660749,No,0.1449427589131121
Overall_Percentage,disgust_cv,-0.14490184187511848,0.6063790661173243,No,0.14490184187511848
Overall_Percentage,pitch_range_max,0.14490184187511848,0.6063790661173243,No,0.14490184187511848
Overall_Percentage,arousal_range,0.14490184187511848,0.6063790661173243,No,0.14490184187511848
Topic_Coverage,volume_std_range,0.1431309744266982,0.610832458395207,No,0.1431309744266982
Topic_Coverage,volume_std_max,0.1431309744266982,0.610832458395207,No,0.1431309744266982
Overall_Percentage,surprise_range,-0.1431129302470306,0.6108779015990049,No,0.1431129302470306
Overall_Percentage,overall_vocal_stability,-0.1431129302470306,0.6108779015990049,No,0.1431129302470306
Overall_Percentage,overall_vocal_volatility,0.1431129302470306,0.6108779015990049,No,0.1431129302470306
Overall_Percentage,pitch_std_max,0.1431129302470306,0.6108779015990049,No,0.1431129302470306
Overall_Percentage,spectral_centroid_std,-0.14132401861894273,0.6153896901194886,No,0.14132401861894273
Overall_Percentage,spectral_centroid_variance,-0.14132401861894273,0.6153896901194886,No,0.14132401861894273
Topic_Coverage,tremor_mean,0.1413191899402843,0.6154018858709045,No,0.1413191899402843
Topic_Coverage,volume_std_mean_change,0.1413191899402843,0.6154018858709045,No,0.1413191899402843
Topic_Coverage,volume_mean_std,0.1413191899402843,0.6154018858709045,No,0.1413191899402843
Topic_Coverage,volume_mean_variance,0.1413191899402843,0.6154018858709045,No,0.1413191899402843
Topic_Coverage,happy_mean_change,0.1413191899402843,0.6154018858709045,No,0.1413191899402843
Topic_Coverage,arousal_min,0.1395074054538704,0.6199844639846852,No,0.1395074054538704
Overall_Percentage,tremor_trend_direction,-0.13943186235445373,0.620175820016809,No,0.13943186235445373
Semantic_Similarity,volume_std_trend_slope,0.13928571428571426,0.6205460876279014,No,0.13928571428571426
Overall_Percentage,dominance_variance,-0.13774619536276697,0.6244515972601778,No,0.13774619536276697
Overall_Percentage,valence_mean,-0.13774619536276697,0.6244515972601778,No,0.13774619536276697
Overall_Percentage,dominance_std,-0.13774619536276697,0.6244515972601778,No,0.13774619536276697
Factual_Accuracy,pitch_variation_min,0.13623731522826654,0.6282884036916401,No,0.13623731522826654
Overall_Percentage,intensity_max_change,0.13595728373467905,0.6290014486908408,No,0.13595728373467905
Topic_Coverage,dominance_range,0.13588383648104257,0.6291885180400076,No,0.13588383648104257
Semantic_Similarity,dominance_std,0.1357142857142857,0.6296204418728145,No,0.1357142857142857
Semantic_Similarity,dominance_variance,0.1357142857142857,0.6296204418728145,No,0.1357142857142857
Topic_Coverage,fear_range,0.13407205199462868,0.63380971414526,No,0.13407205199462868
Topic_Coverage,tremor_range,-0.13407205199462868,0.63380971414526,No,0.13407205199462868
Topic_Coverage,spectral_rolloff_max,0.13407205199462868,0.63380971414526,No,0.13407205199462868
Factual_Accuracy,volume_range_trend_direction,0.1336306209562122,0.6349375554371686,No,0.1336306209562122
Factual_Accuracy,spectral_centroid_trend_direction,-0.1336306209562122,0.6349375554371686,No,0.1336306209562122
Factual_Accuracy,harmonic_ratio_trend_direction,0.1336306209562122,0.6349375554371686,No,0.1336306209562122
Factual_Accuracy,volume_std_trend_direction,0.1336306209562122,0.6349375554371686,No,0.1336306209562122
Topic_Coverage,tremor_median,0.13273517125345924,0.6372276863896527,No,0.13273517125345924
Overall_Percentage,volume_std_max,0.13237946047850332,0.6381382713649181,No,0.13237946047850332
Overall_Percentage,spectral_bandwidth_mean,0.13237946047850332,0.6381382713649181,No,0.13237946047850332
Semantic_Similarity,pitch_transitions,-0.13237946047850332,0.6381382713649181,No,0.13237946047850332
Overall_Percentage,volume_std_range,0.13237946047850332,0.6381382713649181,No,0.13237946047850332
Topic_Coverage,arousal_max_change,-0.1322602675082148,0.6384435012384747,No,0.1322602675082148
Topic_Coverage,pitch_range_cv,-0.1322602675082148,0.6384435012384747,No,0.1322602675082148
Semantic_Similarity,volume_range_trend_slope,0.13214285714285715,0.6387442188840665,No,0.13214285714285715
Overall_Percentage,pitch_variation_cv,0.13059054885041543,0.6427249691160556,No,0.13059054885041543
Topic_Coverage,neutral_mean_change,0.1304484830218009,0.643089736659212,No,0.1304484830218009
Semantic_Similarity,tremor_min,-0.1297349946281605,0.6449228287342716,No,0.1297349946281605
Overall_Percentage,tremor_std,0.12880163722232754,0.6473236737684194,No,0.12880163722232754
Overall_Percentage,tremor_variance,0.12880163722232754,0.6473236737684194,No,0.12880163722232754
Topic_Coverage,pitch_variation_variance,-0.128636698535387,0.647748276670767,No,0.128636698535387
Topic_Coverage,disgust_cv,-0.128636698535387,0.647748276670767,No,0.128636698535387
Topic_Coverage,pitch_variation_std,-0.128636698535387,0.647748276670767,No,0.128636698535387
Semantic_Similarity,intensity_max_change,0.12857142857142856,0.6479163294665075,No,0.12857142857142856
Semantic_Similarity,emotional_diversity,-0.12857142857142856,0.6479163294665075,No,0.12857142857142856
Semantic_Similarity,valence_max,-0.12857142857142856,0.6479163294665075,No,0.12857142857142856
Topic_Coverage,arousal_mean,0.12682491404897311,0.6524189764718353,No,0.12682491404897311
Overall_Percentage,pitch_variation_trend_direction,-0.12621374094379217,0.6539972707376731,No,0.12621374094379217
Semantic_Similarity,intensity_trend_direction,0.1259881576697424,0.6545801615949524,No,0.1259881576697424
Semantic_Similarity,volume_mean_trend_direction,0.1259881576697424,0.6545801615949524,No,0.1259881576697424
Topic_Coverage,sad_max_change,0.1250131295625592,0.6571016902083034,No,0.1250131295625592
Semantic_Similarity,angry_total_change,0.125,0.6571356681869505,No,0.125
Semantic_Similarity,volume_mean_mean,-0.125,0.6571356681869505,No,0.125
